snapshot_id,snapshot_taken_date,stay_date,hotel_id,adr,occupancy_direct,revpar,rooms_sold,capacity_count,total_revenue,total_room_revenue,total_other_revenue,room_rate_total,taxes_total,fees_total,misc_income,adults_count,children_count,room_guest_count,blocked_rooms_count,out_of_service_rooms_count
90000100008,2025-01-08,2025-01-08,900001,70.78,0.88,62.45,79,90,5591.62,5591.62,0,5591.62,167.75,0,0,94,10,104,0,0
90000100009,2025-01-09,2025-01-09,900001,90.88,0.58,52.28,52,90,4725.76,4725.76,0,4725.76,141.77,0,0,60,9,69,0,0
90000100010,2025-01-10,2025-01-10,900001,104.37,0.86,89.37,77,90,8036.49,8036.49,0,8036.49,241.09,0,0,85,14,99,0,0
90000100011,2025-01-11,2025-01-11,900001,110.0,0.78,85.3,70,90,7700.0,7700.0,0,7700.0,231.0,0,0,83,13,96,0,0
90000100012,2025-01-12,2025-01-12,900001,72.83,0.86,62.37,77,90,5607.91,5607.91,0,5607.91,168.24,0,0,86,10,96,0,0
90000100013,2025-01-13,2025-01-13,900001,103.35,0.63,65.5,57,90,5890.95,5890.95,0,5890.95,176.73,0,0,62,9,71,0,0
90000100014,2025-01-14,2025-01-14,900001,86.47,0.78,67.36,70,90,6052.9,6052.9,0,6052.9,181.59,0,0,76,4,80,0,0
90000100015,2025-01-15,2025-01-15,900001,105.64,0.81,85.2,73,90,7711.72,7711.72,0,7711.72,231.35,0,0,84,13,97,0,0
90000100016,2025-01-16,2025-01-16,900001,91.23,0.69,63.39,63,90,5747.49,5747.49,0,5747.49,172.42,0,0,71,7,78,0,0
90000100017,2025-01-17,2025-01-17,900001,85.46,0.68,58.24,61,90,5213.06,5213.06,0,5213.06,156.39,0,0,65,7,72,0,0
90000100018,2025-01-18,2025-01-18,900001,106.27,0.91,96.89,82,90,8714.14,8714.14,0,8714.14,261.42,0,0,90,11,101,0,0
90000100019,2025-01-19,2025-01-19,900001,91.89,0.53,48.7,48,90,4410.72,4410.72,0,4410.72,132.32,0,0,55,4,59,0,0
90000100020,2025-01-20,2025-01-20,900001,80.08,0.87,69.62,78,90,6246.24,6246.24,0,6246.24,187.39,0,0,91,17,108,0,0
90000100021,2025-01-21,2025-01-21,900001,90.1,0.53,47.6,48,90,4324.8,4324.8,0,4324.8,129.74,0,0,53,7,60,0,0
90000100022,2025-01-22,2025-01-22,900001,105.2,0.55,57.86,50,90,5260.0,5260.0,0,5260.0,157.8,0,0,54,8,62,0,0
90000100023,2025-01-23,2025-01-23,900001,77.4,0.87,67.62,79,90,6114.6,6114.6,0,6114.6,183.44,0,0,87,12,99,1,0
90000100024,2025-01-24,2025-01-24,900001,81.4,0.98,79.48,88,90,7163.2,7163.2,0,7163.2,214.9,0,0,98,14,112,0,0
90000100025,2025-01-25,2025-01-25,900001,110.0,0.96,105.28,86,90,9460.0,9460.0,0,9460.0,283.8,0,0,92,16,108,0,0
90000100026,2025-01-26,2025-01-26,900001,74.76,0.53,39.51,48,90,3588.48,3588.48,0,3588.48,107.65,0,0,57,4,61,0,0
90000100027,2025-01-27,2025-01-27,900001,88.85,0.77,68.81,70,90,6219.5,6219.5,0,6219.5,186.58,0,0,75,10,85,0,0
90000100028,2025-01-28,2025-01-28,900001,76.43,0.69,52.73,62,90,4738.66,4738.66,0,4738.66,142.16,0,0,67,7,74,0,0
90000100029,2025-01-29,2025-01-29,900001,91.43,0.88,80.75,79,90,7222.97,7222.97,0,7222.97,216.69,0,0,89,14,103,0,0
90000100030,2025-01-30,2025-01-30,900001,106.21,0.62,65.66,56,90,5947.76,5947.76,0,5947.76,178.43,0,0,62,12,74,1,0
90000100031,2025-01-31,2025-01-31,900001,93.11,0.68,63.52,61,90,5679.71,5679.71,0,5679.71,170.39,0,0,71,9,80,0,0
90000100032,2025-02-01,2025-02-01,900001,91.45,0.84,77.15,76,90,6950.2,6950.2,0,6950.2,208.51,0,0,84,21,105,0,0
90000100033,2025-02-02,2025-02-02,900001,77.27,0.7,54.25,63,90,4868.01,4868.01,0,4868.01,146.04,0,0,72,5,77,0,0
90000100034,2025-02-03,2025-02-03,900001,101.86,0.75,76.07,67,90,6824.62,6824.62,0,6824.62,204.74,0,0,72,10,82,1,0
90000100035,2025-02-04,2025-02-04,900001,91.19,0.78,70.7,70,90,6383.3,6383.3,0,6383.3,191.5,0,0,80,10,90,0,0
90000100036,2025-02-05,2025-02-05,900001,92.04,0.66,60.66,59,90,5430.36,5430.36,0,5430.36,162.91,0,0,67,15,82,0,0
90000100037,2025-02-06,2025-02-06,900001,81.43,0.63,51.4,57,90,4641.51,4641.51,0,4641.51,139.25,0,0,61,14,75,0,0
90000100038,2025-02-07,2025-02-07,900001,95.36,0.92,88.14,83,90,7914.88,7914.88,0,7914.88,237.45,0,0,90,15,105,0,0
90000100039,2025-02-08,2025-02-08,900001,73.55,0.98,72.13,88,90,6472.4,6472.4,0,6472.4,194.17,0,0,102,10,112,0,0
90000100040,2025-02-09,2025-02-09,900001,80.45,0.89,71.72,80,90,6436.0,6436.0,0,6436.0,193.08,0,0,93,10,103,0,0
90000100041,2025-02-10,2025-02-10,900001,98.91,0.56,55.87,51,90,5044.41,5044.41,0,5044.41,151.33,0,0,56,11,67,0,0
90000100042,2025-02-11,2025-02-11,900001,85.39,0.86,73.04,77,90,6575.03,6575.03,0,6575.03,197.25,0,0,82,10,92,1,0
90000100043,2025-02-12,2025-02-12,900001,100.51,0.52,51.86,46,90,4623.46,4623.46,0,4623.46,138.7,0,0,52,7,59,0,0
90000100044,2025-02-13,2025-02-13,900001,77.39,0.51,39.5,46,90,3559.94,3559.94,0,3559.94,106.8,0,0,56,3,59,1,0
90000100045,2025-02-14,2025-02-14,900001,90.88,0.87,79.33,79,90,7179.52,7179.52,0,7179.52,215.39,0,0,89,13,102,0,0
90000100046,2025-02-15,2025-02-15,900001,79.69,0.73,57.9,65,90,5179.85,5179.85,0,5179.85,155.4,0,0,72,12,84,0,0
90000100047,2025-02-16,2025-02-16,900001,96.92,0.83,80.59,75,90,7269.0,7269.0,0,7269.0,218.07,0,0,83,5,88,0,0
90000100048,2025-02-17,2025-02-17,900001,90.42,0.62,55.81,56,90,5063.52,5063.52,0,5063.52,151.91,0,0,61,10,71,0,0
90000100049,2025-02-18,2025-02-18,900001,109.52,0.57,62.37,51,90,5585.52,5585.52,0,5585.52,167.57,0,0,56,8,64,0,0
90000100050,2025-02-19,2025-02-19,900001,81.76,0.52,42.59,47,90,3842.72,3842.72,0,3842.72,115.28,0,0,51,8,59,0,0
90000100051,2025-02-20,2025-02-20,900001,80.77,0.7,56.46,63,90,5088.51,5088.51,0,5088.51,152.66,0,0,70,14,84,0,0
90000100052,2025-02-21,2025-02-21,900001,101.6,0.79,80.12,71,90,7213.6,7213.6,0,7213.6,216.41,0,0,78,14,92,0,0
90000100053,2025-02-22,2025-02-22,900001,82.77,0.76,62.84,68,90,5628.36,5628.36,0,5628.36,168.85,0,0,77,5,82,0,1
90000100054,2025-02-23,2025-02-23,900001,91.3,0.59,53.68,53,90,4838.9,4838.9,0,4838.9,145.17,0,0,61,8,69,0,0
90000100055,2025-02-24,2025-02-24,900001,93.4,0.56,52.51,51,90,4763.4,4763.4,0,4763.4,142.9,0,0,58,15,73,0,0
90000100056,2025-02-25,2025-02-25,900001,99.84,0.59,59.07,53,90,5291.52,5291.52,0,5291.52,158.75,0,0,59,8,67,0,0
90000100057,2025-02-26,2025-02-26,900001,104.76,0.75,78.43,67,90,7018.92,7018.92,0,7018.92,210.57,0,0,72,12,84,0,0
90000100058,2025-02-27,2025-02-27,900001,104.89,0.79,83.23,71,90,7447.19,7447.19,0,7447.19,223.42,0,0,75,13,88,0,0
90000100059,2025-02-28,2025-02-28,900001,100.27,0.71,71.17,64,90,6417.28,6417.28,0,6417.28,192.52,0,0,75,6,81,0,0
90000100060,2025-03-01,2025-03-01,900001,80.25,0.74,59.15,66,90,5296.5,5296.5,0,5296.5,158.89,0,0,73,10,83,0,0
90000100061,2025-03-02,2025-03-02,900001,86.99,0.82,71.13,74,90,6437.26,6437.26,0,6437.26,193.12,0,0,81,16,97,0,0
90000100062,2025-03-03,2025-03-03,900001,72.4,0.65,46.87,58,90,4199.2,4199.2,0,4199.2,125.98,0,0,68,6,74,0,0
90000100063,2025-03-04,2025-03-04,900001,106.67,0.66,70.65,60,90,6400.2,6400.2,0,6400.2,192.01,0,0,66,9,75,0,0
90000100064,2025-03-05,2025-03-05,900001,72.48,0.65,46.8,58,90,4203.84,4203.84,0,4203.84,126.12,0,0,69,6,75,0,0
90000100065,2025-03-06,2025-03-06,900001,102.11,0.67,68.63,60,90,6126.6,6126.6,0,6126.6,183.8,0,0,66,11,77,0,0
90000100066,2025-03-07,2025-03-07,900001,110.0,0.89,97.45,80,90,8800.0,8800.0,0,8800.0,264.0,0,0,87,14,101,0,0
90000100067,2025-03-08,2025-03-08,900001,82.07,0.86,70.18,77,90,6319.39,6319.39,0,6319.39,189.58,0,0,82,11,93,0,0
90000100068,2025-03-09,2025-03-09,900001,81.14,0.83,67.08,74,90,6004.36,6004.36,0,6004.36,180.13,0,0,86,8,94,0,0
90000100069,2025-03-10,2025-03-10,900001,99.87,0.89,89.09,80,90,7989.6,7989.6,0,7989.6,239.69,0,0,92,7,99,0,0
90000100070,2025-03-11,2025-03-11,900001,78.03,0.89,69.5,80,90,6242.4,6242.4,0,6242.4,187.27,0,0,86,12,98,0,0
90000100071,2025-03-12,2025-03-12,900001,91.63,0.73,66.85,66,90,6047.58,6047.58,0,6047.58,181.43,0,0,74,13,87,0,0
90000100072,2025-03-13,2025-03-13,900001,81.17,0.75,61.22,68,90,5519.56,5519.56,0,5519.56,165.59,0,0,72,7,79,0,0
90000100073,2025-03-14,2025-03-14,900001,99.78,0.78,78.17,71,90,7084.38,7084.38,0,7084.38,212.53,0,0,82,6,88,0,0
90000100074,2025-03-15,2025-03-15,900001,110.0,0.63,68.95,56,90,6160.0,6160.0,0,6160.0,184.8,0,0,63,12,75,0,0
90000100075,2025-03-16,2025-03-16,900001,101.61,0.73,73.72,65,90,6604.65,6604.65,0,6604.65,198.14,0,0,78,10,88,0,0
90000100076,2025-03-17,2025-03-17,900001,76.89,0.58,44.53,52,90,3998.28,3998.28,0,3998.28,119.95,0,0,56,8,64,0,0
90000100077,2025-03-18,2025-03-18,900001,98.32,0.54,53.5,49,90,4817.68,4817.68,0,4817.68,144.53,0,0,57,9,66,1,0
90000100078,2025-03-19,2025-03-19,900001,98.1,0.62,61.17,56,90,5493.6,5493.6,0,5493.6,164.81,0,0,62,5,67,0,0
90000100079,2025-03-20,2025-03-20,900001,98.59,0.54,53.42,49,90,4830.91,4830.91,0,4830.91,144.93,0,0,54,11,65,0,0
90000100080,2025-03-21,2025-03-21,900001,76.98,0.74,56.77,66,90,5080.68,5080.68,0,5080.68,152.42,0,0,77,9,86,0,0
90000100081,2025-03-22,2025-03-22,900001,79.19,0.76,60.04,68,90,5384.92,5384.92,0,5384.92,161.55,0,0,78,4,82,0,0
90000100082,2025-03-23,2025-03-23,900001,72.56,0.54,39.25,49,90,3555.44,3555.44,0,3555.44,106.66,0,0,55,5,60,0,0
90000100083,2025-03-24,2025-03-24,900001,74.92,0.74,55.46,67,90,5019.64,5019.64,0,5019.64,150.59,0,0,76,12,88,0,0
90000100084,2025-03-25,2025-03-25,900001,83.48,0.81,67.48,73,90,6094.04,6094.04,0,6094.04,182.82,0,0,87,6,93,0,0
90000100085,2025-03-26,2025-03-26,900001,71.72,0.6,43.39,54,90,3872.88,3872.88,0,3872.88,116.19,0,0,59,7,66,0,0
90000100086,2025-03-27,2025-03-27,900001,72.32,0.67,48.33,60,90,4339.2,4339.2,0,4339.2,130.18,0,0,65,10,75,0,0
90000100087,2025-03-28,2025-03-28,900001,106.39,0.64,68.09,58,90,6170.62,6170.62,0,6170.62,185.12,0,0,65,8,73,1,0
90000100088,2025-03-29,2025-03-29,900001,103.69,0.74,76.38,66,90,6843.54,6843.54,0,6843.54,205.31,0,0,75,10,85,0,0
90000100089,2025-03-30,2025-03-30,900001,74.17,0.7,52.1,63,90,4672.71,4672.71,0,4672.71,140.18,0,0,66,5,71,0,0
90000100090,2025-03-31,2025-03-31,900001,106.73,0.75,79.81,67,90,7150.91,7150.91,0,7150.91,214.53,0,0,71,7,78,0,0
90000100091,2025-04-01,2025-04-01,900001,72.55,0.51,37.2,46,90,3337.3,3337.3,0,3337.3,100.12,0,0,50,8,58,0,0
90000100092,2025-04-02,2025-04-02,900001,78.36,0.63,49.29,57,90,4466.52,4466.52,0,4466.52,134.0,0,0,63,11,74,0,0
90000100093,2025-04-03,2025-04-03,900001,76.75,0.55,42.31,50,90,3837.5,3837.5,0,3837.5,115.12,0,0,55,6,61,0,0
90000100094,2025-04-04,2025-04-04,900001,98.1,0.74,72.54,67,90,6572.7,6572.7,0,6572.7,197.18,0,0,74,8,82,0,0
90000100095,2025-04-05,2025-04-05,900001,110.0,0.8,88.43,72,90,7920.0,7920.0,0,7920.0,237.6,0,0,78,9,87,0,0
90000100096,2025-04-06,2025-04-06,900001,73.89,0.51,38.01,46,90,3398.94,3398.94,0,3398.94,101.97,0,0,52,8,60,0,0
90000100097,2025-04-07,2025-04-07,900001,80.14,0.69,55.67,63,90,5048.82,5048.82,0,5048.82,151.46,0,0,69,10,79,0,0
90000100098,2025-04-08,2025-04-08,900001,100.27,0.84,84.36,76,90,7620.52,7620.52,0,7620.52,228.62,0,0,88,10,98,0,0
90000100099,2025-04-09,2025-04-09,900001,83.85,0.5,41.99,45,90,3773.25,3773.25,0,3773.25,113.2,0,0,50,9,59,0,0
90000100100,2025-04-10,2025-04-10,900001,88.61,0.66,58.14,59,90,5227.99,5227.99,0,5227.99,156.84,0,0,69,5,74,0,0
90000100101,2025-04-11,2025-04-11,900001,96.61,0.99,95.64,89,90,8598.29,8598.29,0,8598.29,257.95,0,0,100,13,113,0,0
90000100102,2025-04-12,2025-04-12,900001,100.8,0.65,65.79,59,90,5947.2,5947.2,0,5947.2,178.42,0,0,66,15,81,0,0
90000100103,2025-04-13,2025-04-13,900001,75.12,0.74,55.56,67,90,5033.04,5033.04,0,5033.04,150.99,0,0,75,10,85,0,0
90000100104,2025-04-14,2025-04-14,900001,78.69,0.82,64.31,74,90,5823.06,5823.06,0,5823.06,174.69,0,0,85,13,98,0,0
90000100105,2025-04-15,2025-04-15,900001,89.41,0.51,46.02,46,90,4112.86,4112.86,0,4112.86,123.39,0,0,48,2,50,0,0
90000100106,2025-04-16,2025-04-16,900001,92.71,0.53,48.71,47,90,4357.37,4357.37,0,4357.37,130.72,0,0,54,9,63,0,0
90000100107,2025-04-17,2025-04-17,900001,99.2,0.73,72.2,66,90,6547.2,6547.2,0,6547.2,196.42,0,0,71,5,76,0,0
90000100108,2025-04-18,2025-04-18,900001,89.59,0.75,67.15,67,90,6002.53,6002.53,0,6002.53,180.08,0,0,71,8,79,0,0
90000100109,2025-04-19,2025-04-19,900001,108.82,0.82,89.64,74,90,8052.68,8052.68,0,8052.68,241.58,0,0,81,14,95,0,0
90000100110,2025-04-20,2025-04-20,900001,71.86,0.59,42.54,53,90,3808.58,3808.58,0,3808.58,114.26,0,0,57,6,63,0,0
90000100111,2025-04-21,2025-04-21,900001,78.72,0.64,50.39,58,90,4565.76,4565.76,0,4565.76,136.97,0,0,63,11,74,0,0
90000100112,2025-04-22,2025-04-22,900001,98.86,0.67,66.66,61,90,6030.46,6030.46,0,6030.46,180.91,0,0,65,12,77,0,0
90000100113,2025-04-23,2025-04-23,900001,75.64,0.67,50.7,60,90,4538.4,4538.4,0,4538.4,136.15,0,0,68,9,77,0,0
90000100114,2025-04-24,2025-04-24,900001,104.12,0.88,91.29,79,90,8225.48,8225.48,0,8225.48,246.76,0,0,87,17,104,0,0
90000100115,2025-04-25,2025-04-25,900001,78.09,0.98,76.33,88,90,6871.92,6871.92,0,6871.92,206.16,0,0,100,17,117,0,0
90000100116,2025-04-26,2025-04-26,900001,98.42,0.83,81.95,75,90,7381.5,7381.5,0,7381.5,221.44,0,0,84,7,91,0,0
90000100117,2025-04-27,2025-04-27,900001,98.7,0.87,85.79,78,90,7698.6,7698.6,0,7698.6,230.96,0,0,88,14,102,0,0
90000100118,2025-04-28,2025-04-28,900001,83.76,0.52,43.85,47,90,3936.72,3936.72,0,3936.72,118.1,0,0,51,6,57,0,0
90000100119,2025-04-29,2025-04-29,900001,72.11,0.66,47.83,60,90,4326.6,4326.6,0,4326.6,129.8,0,0,66,9,75,0,0
90000100120,2025-04-30,2025-04-30,900001,98.76,0.72,71.04,65,90,6419.4,6419.4,0,6419.4,192.58,0,0,70,8,78,0,0
90000100121,2025-05-01,2025-05-01,900001,90.59,0.67,60.7,60,90,5435.4,5435.4,0,5435.4,163.06,0,0,69,10,79,0,0
90000100122,2025-05-02,2025-05-02,900001,99.3,0.82,81.06,73,90,7248.9,7248.9,0,7248.9,217.47,0,0,82,8,90,0,0
90000100123,2025-05-03,2025-05-03,900001,110.0,0.98,107.28,88,90,9680.0,9680.0,0,9680.0,290.4,0,0,99,11,110,0,0
90000100124,2025-05-04,2025-05-04,900001,88.01,0.82,72.42,74,90,6512.74,6512.74,0,6512.74,195.38,0,0,87,13,100,0,0
90000100125,2025-05-05,2025-05-05,900001,90.25,0.84,76.23,76,90,6859.0,6859.0,0,6859.0,205.77,0,0,87,7,94,0,0
90000100126,2025-05-06,2025-05-06,900001,83.5,0.66,55.22,60,90,5010.0,5010.0,0,5010.0,150.3,0,0,67,12,79,0,0
90000100127,2025-05-07,2025-05-07,900001,86.61,0.83,72.23,75,90,6495.75,6495.75,0,6495.75,194.87,0,0,82,13,95,0,0
90000100128,2025-05-08,2025-05-08,900001,99.65,0.86,85.5,77,90,7673.05,7673.05,0,7673.05,230.19,0,0,84,12,96,1,0
90000100129,2025-05-09,2025-05-09,900001,99.42,0.63,62.59,57,90,5666.94,5666.94,0,5666.94,170.01,0,0,64,9,73,0,1
90000100130,2025-05-10,2025-05-10,900001,75.23,0.68,51.19,61,90,4589.03,4589.03,0,4589.03,137.67,0,0,70,14,84,0,0
90000100131,2025-05-11,2025-05-11,900001,99.51,0.61,60.61,55,90,5473.05,5473.05,0,5473.05,164.19,0,0,60,9,69,0,0
90000100132,2025-05-12,2025-05-12,900001,84.73,0.74,62.5,66,90,5592.18,5592.18,0,5592.18,167.77,0,0,71,11,82,0,0
90000100133,2025-05-13,2025-05-13,900001,80.95,0.78,62.84,70,90,5666.5,5666.5,0,5666.5,170.0,0,0,84,11,95,0,0
90000100134,2025-05-14,2025-05-14,900001,93.3,0.82,76.93,74,90,6904.2,6904.2,0,6904.2,207.13,0,0,88,7,95,0,0
90000100135,2025-05-15,2025-05-15,900001,99.17,0.79,78.52,71,90,7041.07,7041.07,0,7041.07,211.23,0,0,78,14,92,1,0
90000100136,2025-05-16,2025-05-16,900001,106.68,0.58,62.28,53,90,5654.04,5654.04,0,5654.04,169.62,0,0,56,8,64,0,0
90000100137,2025-05-17,2025-05-17,900001,96.18,0.88,84.51,79,90,7598.22,7598.22,0,7598.22,227.95,0,0,88,10,98,0,0
90000100138,2025-05-18,2025-05-18,900001,75.88,0.77,58.26,69,90,5235.72,5235.72,0,5235.72,157.07,0,0,77,10,87,0,0
90000100139,2025-05-19,2025-05-19,900001,100.37,0.87,87.01,78,90,7828.86,7828.86,0,7828.86,234.87,0,0,89,7,96,0,0
90000100140,2025-05-20,2025-05-20,900001,87.33,0.55,47.61,49,90,4279.17,4279.17,0,4279.17,128.38,0,0,54,7,61,0,0
90000100141,2025-05-21,2025-05-21,900001,93.79,0.64,59.78,57,90,5346.03,5346.03,0,5346.03,160.38,0,0,58,9,67,0,0
90000100142,2025-05-22,2025-05-22,900001,75.8,0.58,43.89,52,90,3941.6,3941.6,0,3941.6,118.25,0,0,60,4,64,0,0
90000100143,2025-05-23,2025-05-23,900001,98.79,0.77,76.1,69,90,6816.51,6816.51,0,6816.51,204.5,0,0,80,13,93,0,0
90000100144,2025-05-24,2025-05-24,900001,94.13,0.9,84.55,81,90,7624.53,7624.53,0,7624.53,228.74,0,0,90,10,100,0,1
90000100145,2025-05-25,2025-05-25,900001,103.4,0.66,68.35,59,90,6100.6,6100.6,0,6100.6,183.02,0,0,69,12,81,0,0
90000100146,2025-05-26,2025-05-26,900001,89.46,0.57,50.96,51,90,4562.46,4562.46,0,4562.46,136.87,0,0,57,11,68,0,0
90000100147,2025-05-27,2025-05-27,900001,109.97,0.87,95.84,78,90,8577.66,8577.66,0,8577.66,257.33,0,0,85,14,99,0,0
90000100148,2025-05-28,2025-05-28,900001,96.96,0.71,68.42,64,90,6205.44,6205.44,0,6205.44,186.16,0,0,75,12,87,0,0
90000100149,2025-05-29,2025-05-29,900001,102.22,0.61,62.41,55,90,5622.1,5622.1,0,5622.1,168.66,0,0,64,7,71,0,0
90000100150,2025-05-30,2025-05-30,900001,107.78,0.82,88.67,74,90,7975.72,7975.72,0,7975.72,239.27,0,0,82,8,90,0,0
90000100151,2025-05-31,2025-05-31,900001,107.71,0.83,89.29,75,90,8078.25,8078.25,0,8078.25,242.35,0,0,88,10,98,0,0
90000100152,2025-06-01,2025-06-01,900001,90.53,0.99,89.62,89,90,8057.17,8057.17,0,8057.17,241.72,0,0,109,20,129,0,0
90000100153,2025-06-02,2025-06-02,900001,98.02,0.74,72.05,66,90,6469.32,6469.32,0,6469.32,194.08,0,0,77,8,85,0,0
90000100154,2025-06-03,2025-06-03,900001,100.02,0.68,67.57,61,90,6101.22,6101.22,0,6101.22,183.04,0,0,67,8,75,0,0
90000100155,2025-06-04,2025-06-04,900001,78.69,0.74,58.26,67,90,5272.23,5272.23,0,5272.23,158.17,0,0,77,13,90,1,0
90000100156,2025-06-05,2025-06-05,900001,109.73,0.86,94.09,77,90,8449.21,8449.21,0,8449.21,253.48,0,0,82,15,97,0,0
90000100157,2025-06-06,2025-06-06,900001,110.0,0.92,101.63,83,90,9130.0,9130.0,0,9130.0,273.9,0,0,92,9,101,0,0
90000100158,2025-06-07,2025-06-07,900001,95.71,0.97,92.59,87,90,8326.77,8326.77,0,8326.77,249.8,0,0,97,19,116,0,0
90000100159,2025-06-08,2025-06-08,900001,93.75,0.99,92.81,89,90,8343.75,8343.75,0,8343.75,250.31,0,0,98,13,111,0,0
90000100160,2025-06-09,2025-06-09,900001,78.45,0.97,75.94,87,90,6825.15,6825.15,0,6825.15,204.75,0,0,100,10,110,0,0
90000100161,2025-06-10,2025-06-10,900001,89.63,0.63,56.88,57,90,5108.91,5108.91,0,5108.91,153.27,0,0,63,5,68,1,0
90000100162,2025-06-11,2025-06-11,900001,95.37,0.8,76.24,72,90,6866.64,6866.64,0,6866.64,206.0,0,0,77,7,84,0,0
90000100163,2025-06-12,2025-06-12,900001,89.94,0.75,67.42,67,90,6025.98,6025.98,0,6025.98,180.78,0,0,74,11,85,1,0
90000100164,2025-06-13,2025-06-13,900001,87.89,0.98,86.3,88,90,7734.32,7734.32,0,7734.32,232.03,0,0,102,7,109,0,0
90000100165,2025-06-14,2025-06-14,900001,110.0,0.94,103.11,84,90,9240.0,9240.0,0,9240.0,277.2,0,0,105,10,115,0,0
90000100166,2025-06-15,2025-06-15,900001,95.89,0.67,64.05,60,90,5753.4,5753.4,0,5753.4,172.6,0,0,66,11,77,1,1
90000100167,2025-06-16,2025-06-16,900001,95.52,0.69,65.49,62,90,5922.24,5922.24,0,5922.24,177.67,0,0,71,14,85,0,0
90000100168,2025-06-17,2025-06-17,900001,110.0,0.69,75.71,62,90,6820.0,6820.0,0,6820.0,204.6,0,0,67,6,73,0,0
90000100169,2025-06-18,2025-06-18,900001,105.23,0.97,102.45,88,90,9260.24,9260.24,0,9260.24,277.81,0,0,99,10,109,0,0
90000100170,2025-06-19,2025-06-19,900001,102.22,0.7,71.27,63,90,6439.86,6439.86,0,6439.86,193.2,0,0,70,12,82,0,0
90000100171,2025-06-20,2025-06-20,900001,110.0,0.87,95.81,78,90,8580.0,8580.0,0,8580.0,257.4,0,0,89,14,103,0,0
90000100172,2025-06-21,2025-06-21,900001,88.11,0.99,87.23,89,90,7841.79,7841.79,0,7841.79,235.25,0,0,95,10,105,0,0
90000100173,2025-06-22,2025-06-22,900001,106.19,0.75,79.55,67,90,7114.73,7114.73,0,7114.73,213.44,0,0,69,8,77,0,0
90000100174,2025-06-23,2025-06-23,900001,103.73,0.99,102.69,89,90,9231.97,9231.97,0,9231.97,276.96,0,0,103,10,113,0,0
90000100175,2025-06-24,2025-06-24,900001,77.68,0.99,76.9,89,90,6913.52,6913.52,0,6913.52,207.41,0,0,104,12,116,0,0
90000100176,2025-06-25,2025-06-25,900001,86.84,0.79,68.75,71,90,6165.64,6165.64,0,6165.64,184.97,0,0,83,16,99,0,0
90000100177,2025-06-26,2025-06-26,900001,108.35,0.78,84.27,70,90,7584.5,7584.5,0,7584.5,227.53,0,0,81,7,88,0,0
90000100178,2025-06-27,2025-06-27,900001,87.37,0.99,86.5,89,90,7775.93,7775.93,0,7775.93,233.28,0,0,103,13,116,0,0
90000100179,2025-06-28,2025-06-28,900001,81.99,0.8,65.89,72,90,5903.28,5903.28,0,5903.28,177.1,0,0,75,8,83,0,0
90000100180,2025-06-29,2025-06-29,900001,110.0,0.74,81.27,66,90,7260.0,7260.0,0,7260.0,217.8,0,0,77,9,86,0,0
90000100181,2025-06-30,2025-06-30,900001,96.82,0.99,95.85,89,90,8616.98,8616.98,0,8616.98,258.51,0,0,97,13,110,0,0
90000100182,2025-07-01,2025-07-01,900001,98.49,0.73,71.67,65,90,6401.85,6401.85,0,6401.85,192.06,0,0,73,7,80,0,0
90000100183,2025-07-02,2025-07-02,900001,110.0,0.99,108.9,89,90,9790.0,9790.0,0,9790.0,293.7,0,0,97,10,107,0,0
90000100184,2025-07-03,2025-07-03,900001,102.22,0.99,101.2,89,90,9097.58,9097.58,0,9097.58,272.93,0,0,103,11,114,0,0
90000100185,2025-07-04,2025-07-04,900001,87.25,0.8,69.5,72,90,6282.0,6282.0,0,6282.0,188.46,0,0,80,7,87,0,0
90000100186,2025-07-05,2025-07-05,900001,110.0,0.99,108.9,89,90,9790.0,9790.0,0,9790.0,293.7,0,0,101,15,116,0,0
90000100187,2025-07-06,2025-07-06,900001,98.74,0.64,62.73,57,90,5628.18,5628.18,0,5628.18,168.85,0,0,66,16,82,0,0
90000100188,2025-07-07,2025-07-07,900001,108.4,0.68,73.52,61,90,6612.4,6612.4,0,6612.4,198.37,0,0,73,5,78,0,0
90000100189,2025-07-08,2025-07-08,900001,84.91,0.71,60.38,64,90,5434.24,5434.24,0,5434.24,163.03,0,0,76,6,82,0,0
90000100190,2025-07-09,2025-07-09,900001,106.04,0.96,101.52,86,90,9119.44,9119.44,0,9119.44,273.58,0,0,99,16,115,0,0
90000100191,2025-07-10,2025-07-10,900001,104.91,0.8,84.39,72,90,7553.52,7553.52,0,7553.52,226.61,0,0,79,12,91,0,0
90000100192,2025-07-11,2025-07-11,900001,110.0,0.99,108.9,89,90,9790.0,9790.0,0,9790.0,293.7,0,0,99,12,111,0,0
90000100193,2025-07-12,2025-07-12,900001,89.94,0.82,74.15,74,90,6655.56,6655.56,0,6655.56,199.67,0,0,87,11,98,0,0
90000100194,2025-07-13,2025-07-13,900001,97.15,0.84,81.77,76,90,7383.4,7383.4,0,7383.4,221.5,0,0,81,10,91,0,0
90000100195,2025-07-14,2025-07-14,900001,105.54,0.73,77.34,66,90,6965.64,6965.64,0,6965.64,208.97,0,0,73,13,86,0,0
90000100196,2025-07-15,2025-07-15,900001,101.12,0.99,100.11,89,90,8999.68,8999.68,0,8999.68,269.99,0,0,102,14,116,0,0
